day,date,opt_type,contract_symbol,strike,source,entry_frame,entry_price,exit_frame,exit_price,payoff_per_share,contracts,cost_dollars,pnl_dollars,profitable,note
Friday,2025-03-14,P,AAPL250314P00212500,212.5,REAL,10:00–10:05 AM,1.71,12:04–12:10 PM,0.765,-0.945,1,171.0,-94.5,False,0DTE (same-day expiry)
Friday,2025-03-21,P,AAPL250321P00212500,212.5,REAL,10:00–10:05 AM,0.568,12:04–12:10 PM,0.4183,-0.1497,2,113.6,-29.93,False,0DTE (same-day expiry)
Friday,2025-03-28,P,AAPL250328P00222500,222.5,REAL,10:00–10:05 AM,0.628,12:04–12:10 PM,2.8667,2.2387,2,125.6,447.73,True,0DTE (same-day expiry)
Friday,2025-04-04,P,AAPL250404P00195000,195.0,REAL,10:00–10:05 AM,1.278,12:04–12:10 PM,1.8083,0.5303,1,127.8,53.03,True,0DTE (same-day expiry)
Friday,2025-04-11,P,AAPL250411P00190000,190.0,REAL,10:00–10:05 AM,2.288,12:04–12:10 PM,0.5167,-1.7713,1,228.8,-177.13,False,0DTE (same-day expiry)
Friday,2025-04-18,P,,0.0,MISS,10:00–10:05 AM,,12:04–12:10 PM,,,,,,,missing data (entry-day market holiday)
Friday,2025-04-25,P,AAPL250425P00207500,207.5,REAL,10:00–10:05 AM,0.846,12:04–12:10 PM,0.705,-0.141,2,169.2,-28.2,False,0DTE (same-day expiry)
Friday,2025-05-02,P,AAPL250502P00205000,205.0,REAL,10:00–10:05 AM,2.206,12:04–12:10 PM,0.6033,-1.6027,1,220.6,-160.27,False,0DTE (same-day expiry)
Friday,2025-05-09,P,AAPL250509P00200000,200.0,REAL,10:00–10:05 AM,0.994,12:04–12:10 PM,2.0417,1.0477,2,198.8,209.53,True,0DTE (same-day expiry)
Friday,2025-05-16,P,AAPL250516P00212500,212.5,REAL,10:00–10:05 AM,1.354,12:04–12:10 PM,1.95,0.596,1,135.4,59.6,True,0DTE (same-day expiry)
Friday,2025-05-23,P,AAPL250523P00195000,195.0,REAL,10:00–10:05 AM,0.81,12:04–12:10 PM,0.5967,-0.2133,2,162.0,-42.67,False,0DTE (same-day expiry)
Friday,2025-05-30,P,AAPL250530P00200000,200.0,REAL,10:00–10:05 AM,1.788,12:04–12:10 PM,1.3883,-0.3997,1,178.8,-39.97,False,0DTE (same-day expiry)
Friday,2025-06-06,P,AAPL250606P00205000,205.0,REAL,10:00–10:05 AM,1.122,12:04–12:10 PM,2.098,0.976,1,112.2,97.6,True,0DTE (same-day expiry)
Friday,2025-06-13,P,AAPL250613P00200000,200.0,REAL,10:00–10:05 AM,3.266,12:04–12:10 PM,2.2767,-0.9893,1,326.6,-98.93,False,0DTE (same-day expiry)
Friday,2025-06-20,P,AAPL250620P00200000,200.0,REAL,10:00–10:05 AM,1.008,12:04–12:10 PM,1.935,0.927,1,100.8,92.7,True,0DTE (same-day expiry)
Friday,2025-06-27,P,AAPL250627P00202500,202.5,REAL,10:00–10:05 AM,0.564,12:04–12:10 PM,1.02,0.456,2,112.8,91.2,True,0DTE (same-day expiry)
Friday,2025-07-04,P,,0.0,MISS,10:00–10:05 AM,,12:04–12:10 PM,,,,,,,missing data (entry-day market holiday)
Friday,2025-07-11,P,AAPL250711P00210000,210.0,REAL,10:00–10:05 AM,0.346,12:04–12:10 PM,0.2317,-0.1143,3,103.8,-34.3,False,0DTE (same-day expiry)
Friday,2025-07-18,P,AAPL250718P00210000,210.0,REAL,10:00–10:05 AM,0.506,12:04–12:10 PM,0.1783,-0.3277,2,101.2,-65.53,False,0DTE (same-day expiry)
Friday,2025-07-25,P,AAPL250725P00215000,215.0,REAL,10:00–10:05 AM,1.2,12:04–12:10 PM,0.965,-0.235,1,120.0,-23.5,False,0DTE (same-day expiry)
Friday,2025-08-01,P,AAPL250801P00210000,210.0,REAL,10:00–10:05 AM,4.256,12:04–12:10 PM,6.422,2.166,1,425.6,216.6,True,0DTE (same-day expiry)
Friday,2025-08-08,P,AAPL250808P00220000,220.0,REAL,10:00–10:05 AM,0.216,12:04–12:10 PM,0.0633,-0.1527,5,108.0,-76.33,False,0DTE (same-day expiry)
Friday,2025-08-15,P,AAPL250815P00232500,232.5,REAL,10:00–10:05 AM,1.158,12:04–12:10 PM,1.76,0.602,1,115.8,60.2,True,0DTE (same-day expiry)
Friday,2025-08-22,P,AAPL250822P00227500,227.5,REAL,10:00–10:05 AM,1.11,12:04–12:10 PM,0.9,-0.21,1,111.0,-21.0,False,0DTE (same-day expiry)
Friday,2025-08-29,P,AAPL250829P00232500,232.5,REAL,10:00–10:05 AM,1.108,12:04–12:10 PM,1.085,-0.023,1,110.8,-2.3,False,0DTE (same-day expiry)
Friday,2025-09-05,P,AAPL250905P00240000,240.0,REAL,10:00–10:05 AM,0.606,12:04–12:10 PM,1.3517,0.7457,2,121.2,149.13,True,0DTE (same-day expiry)
Friday,2025-09-12,P,AAPL250912P00230000,230.0,REAL,10:00–10:05 AM,0.352,12:04–12:10 PM,0.0367,-0.3153,3,105.6,-94.6,False,0DTE (same-day expiry)
Friday,2025-09-19,P,AAPL250919P00242500,242.5,REAL,10:00–10:05 AM,1.968,12:04–12:10 PM,0.3317,-1.6363,1,196.8,-163.63,False,0DTE (same-day expiry)
Friday,2025-09-26,P,AAPL250926P00255000,255.0,REAL,10:00–10:05 AM,0.424,12:04–12:10 PM,0.615,0.191,3,127.2,57.3,True,0DTE (same-day expiry)
Friday,2025-10-03,P,AAPL251003P00255000,255.0,REAL,10:00–10:05 AM,0.23,12:04–12:10 PM,0.055,-0.175,5,115.0,-87.5,False,0DTE (same-day expiry)
Friday,2025-10-10,P,AAPL251010P00255000,255.0,REAL,10:00–10:05 AM,0.596,12:04–12:10 PM,6.794,6.198,2,119.2,1239.6,True,0DTE (same-day expiry)
Friday,2025-10-17,P,AAPL251017P00247500,247.5,REAL,10:00–10:05 AM,0.706,12:04–12:10 PM,0.195,-0.511,2,141.2,-102.2,False,0DTE (same-day expiry)
Friday,2025-10-24,P,AAPL251024P00260000,260.0,REAL,10:00–10:05 AM,0.846,12:04–12:10 PM,0.0467,-0.7993,2,169.2,-159.87,False,0DTE (same-day expiry)
Friday,2025-10-31,P,AAPL251031P00277500,277.5,REAL,10:00–10:05 AM,,12:04–12:10 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-11-07,P,AAPL251107P00267500,267.5,REAL,10:00–10:05 AM,0.286,12:04–12:10 PM,0.4117,0.1257,4,114.4,50.27,True,0DTE (same-day expiry)
Friday,2025-11-14,P,AAPL251114P00272500,272.5,REAL,10:00–10:05 AM,1.218,12:04–12:10 PM,0.1583,-1.0597,1,121.8,-105.97,False,0DTE (same-day expiry)
Friday,2025-11-21,P,AAPL251121P00267500,267.5,REAL,10:00–10:05 AM,0.972,12:04–12:10 PM,0.1967,-0.7753,2,194.4,-155.07,False,0DTE (same-day expiry)
Friday,2025-11-28,P,AAPL251128P00277500,277.5,REAL,10:00–10:05 AM,1.204,12:04–12:10 PM,0.9733,-0.2307,1,120.4,-23.07,False,0DTE (same-day expiry)
Friday,2025-12-05,P,AAPL251205P00280000,280.0,REAL,10:00–10:05 AM,0.686,12:04–12:10 PM,1.7733,1.0873,2,137.2,217.47,True,0DTE (same-day expiry)
Friday,2025-12-12,P,AAPL251212P00277500,277.5,REAL,10:00–10:05 AM,0.392,12:04–12:10 PM,0.4433,0.0513,3,117.6,15.4,True,0DTE (same-day expiry)
Friday,2025-12-19,P,AAPL251219P00272500,272.5,REAL,10:00–10:05 AM,1.452,12:04–12:10 PM,1.6667,0.2147,1,145.2,21.47,True,0DTE (same-day expiry)
Friday,2025-12-26,P,AAPL251226P00275000,275.0,REAL,10:00–10:05 AM,1.066,12:04–12:10 PM,0.5567,-0.5093,1,106.6,-50.93,False,0DTE (same-day expiry)
Friday,2026-01-02,P,AAPL260102P00272500,272.5,REAL,10:00–10:05 AM,0.054,12:04–12:10 PM,3.064,3.01,19,102.6,5719.0,True,0DTE (same-day expiry)
Friday,2026-01-09,P,AAPL260109P00260000,260.0,REAL,10:00–10:05 AM,3.344,12:04–12:10 PM,1.755,-1.589,1,334.4,-158.9,False,0DTE (same-day expiry)
Friday,2026-01-16,P,AAPL260116P00257500,257.5,REAL,10:00–10:05 AM,1.198,12:04–12:10 PM,1.39,0.192,1,119.8,19.2,True,0DTE (same-day expiry)
Friday,2026-01-23,P,AAPL260123P00245000,245.0,REAL,10:00–10:05 AM,0.412,12:04–12:10 PM,0.0433,-0.3687,3,123.6,-110.6,False,0DTE (same-day expiry)
Friday,2026-01-30,P,AAPL260130P00255000,255.0,REAL,10:00–10:05 AM,0.912,12:04–12:10 PM,1.3383,0.4263,2,182.4,85.27,True,0DTE (same-day expiry)
Friday,2026-02-06,P,AAPL260206P00277500,277.5,REAL,10:00–10:05 AM,0.506,12:04–12:10 PM,0.2883,-0.2177,2,101.2,-43.53,False,0DTE (same-day expiry)
Friday,2026-02-13,P,AAPL260213P00262500,262.5,REAL,10:00–10:05 AM,3.4,12:04–12:10 PM,3.13,-0.27,1,340.0,-27.0,False,0DTE (same-day expiry)
Friday,2026-02-20,P,AAPL260220P00260000,260.0,REAL,10:00–10:05 AM,0.844,12:04–12:10 PM,0.1183,-0.7257,2,168.8,-145.13,False,0DTE (same-day expiry)
Friday,2026-02-27,P,AAPL260227P00270000,270.0,REAL,10:00–10:05 AM,0.98,12:04–12:10 PM,1.425,0.445,2,196.0,89.0,True,0DTE (same-day expiry)
Friday,2026-03-06,P,AAPL260306P00257500,257.5,REAL,10:00–10:05 AM,2.032,12:04–12:10 PM,1.3383,-0.6937,1,203.2,-69.37,False,0DTE (same-day expiry)
Friday,2026-03-13,P,AAPL260313P00255000,255.0,REAL,10:00–10:05 AM,0.76,12:04–12:10 PM,2.43,1.67,2,152.0,334.0,True,0DTE (same-day expiry)
Friday,2026-03-20,P,AAPL260320P00247500,247.5,REAL,10:00–10:05 AM,1.18,12:04–12:10 PM,0.315,-0.865,1,118.0,-86.5,False,0DTE (same-day expiry)
Friday,2026-03-27,P,AAPL260327P00255000,255.0,REAL,10:00–10:05 AM,1.334,12:04–12:10 PM,2.582,1.248,1,133.4,124.8,True,0DTE (same-day expiry)
Friday,2026-04-03,P,,0.0,MISS,10:00–10:05 AM,,12:04–12:10 PM,,,,,,,missing data (entry-day market holiday)
Friday,2026-04-10,P,AAPL260410P00260000,260.0,REAL,10:00–10:05 AM,0.626,12:04–12:10 PM,0.4133,-0.2127,2,125.2,-42.53,False,0DTE (same-day expiry)
Friday,2026-04-17,P,AAPL260417P00267500,267.5,REAL,10:00–10:05 AM,0.498,12:04–12:10 PM,0.0583,-0.4397,3,149.4,-131.9,False,0DTE (same-day expiry)
Friday,2026-04-24,P,AAPL260424P00272500,272.5,REAL,10:00–10:05 AM,1.684,12:04–12:10 PM,1.818,0.134,1,168.4,13.4,True,0DTE (same-day expiry)
Friday,2026-05-01,P,AAPL260501P00282500,282.5,REAL,10:00–10:05 AM,0.706,12:04–12:10 PM,0.385,-0.321,2,141.2,-64.2,False,0DTE (same-day expiry)
Friday,2026-05-08,P,AAPL260508P00290000,290.0,REAL,10:00–10:05 AM,0.196,12:04–12:10 PM,0.1283,-0.0677,6,117.6,-40.6,False,0DTE (same-day expiry)
Friday,2026-05-15,P,AAPL260515P00297500,297.5,REAL,10:00–10:05 AM,1.22,12:04–12:10 PM,0.1133,-1.1067,1,122.0,-110.67,False,0DTE (same-day expiry)
Friday,2026-05-22,P,AAPL260522P00307500,307.5,REAL,10:00–10:05 AM,0.706,12:04–12:10 PM,0.075,-0.631,2,141.2,-126.2,False,0DTE (same-day expiry)
Friday,2026-05-29,P,AAPL260529P00315000,315.0,REAL,10:00–10:05 AM,1.954,12:04–12:10 PM,3.93,1.976,1,195.4,197.6,True,0DTE (same-day expiry)
Friday,2026-06-05,P,AAPL260605P00312500,312.5,REAL,10:00–10:05 AM,0.904,12:04–12:10 PM,0.7517,-0.1523,2,180.8,-30.47,False,0DTE (same-day expiry)
Friday,2026-06-12,P,AAPL260612P00297500,297.5,REAL,10:00–10:05 AM,6.6,12:04–12:10 PM,6.85,0.25,1,660.0,25.0,True,0DTE (same-day expiry)
Friday,2026-06-19,P,,0.0,MISS,10:00–10:05 AM,,12:04–12:10 PM,,,,,,,missing data (entry-day market holiday)
Friday,2026-06-26,P,AAPL260626P00275000,275.0,REAL,10:00–10:05 AM,0.882,12:04–12:10 PM,0.5833,-0.2987,2,176.4,-59.73,False,0DTE (same-day expiry)
Friday,2026-07-03,P,,0.0,MISS,10:00–10:05 AM,,12:04–12:10 PM,,,,,,,missing data (entry-day market holiday)
Friday,2026-07-10,P,AAPL260710P00315000,315.0,REAL,10:00–10:05 AM,1.644,12:04–12:10 PM,1.895,0.251,1,164.4,25.1,True,0DTE (same-day expiry)
Friday,2024-07-19,C,AMD240719C00155000,155.0,REAL,3:22–3:27 PM,0.016,3:55–4:00 PM,0.0125,-0.0035,63,100.8,-22.05,False,0DTE (same-day expiry)
Friday,2024-07-26,C,AMD240726C00140000,140.0,REAL,3:22–3:27 PM,0.234,3:55–4:00 PM,0.082,-0.152,5,117.0,-76.0,False,0DTE (same-day expiry)
Friday,2024-08-02,C,AMD240802C00135000,135.0,REAL,3:22–3:27 PM,0.018,3:55–4:00 PM,0.02,0.002,56,100.8,11.2,True,0DTE (same-day expiry)
Friday,2024-08-09,C,AMD240809C00135000,135.0,REAL,3:22–3:27 PM,0.112,3:55–4:00 PM,0.01,-0.102,9,100.8,-91.8,False,0DTE (same-day expiry)
Friday,2024-08-16,C,AMD240816C00145000,145.0,REAL,3:22–3:27 PM,3.7,3:55–4:00 PM,3.658,-0.042,1,370.0,-4.2,False,0DTE (same-day expiry)
Friday,2024-08-23,C,AMD240823C00155000,155.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.104,0.094,101,101.0,949.4,True,0DTE (same-day expiry)
Friday,2024-08-30,C,AMD240830C00150000,150.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,100,100.0,0.0,False,0DTE (same-day expiry)
Friday,2024-09-06,C,AMD240906C00140000,140.0,REAL,3:22–3:27 PM,,3:55–4:00 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-09-13,C,AMD240913C00155000,155.0,REAL,3:22–3:27 PM,0.012,3:55–4:00 PM,0.01,-0.002,84,100.8,-16.8,False,0DTE (same-day expiry)
Friday,2024-09-20,C,AMD240920C00155000,155.0,REAL,3:22–3:27 PM,0.298,3:55–4:00 PM,0.796,0.498,4,119.2,199.2,True,0DTE (same-day expiry)
Friday,2024-09-27,C,AMD240927C00165000,165.0,REAL,3:22–3:27 PM,0.09,3:55–4:00 PM,0.038,-0.052,12,108.0,-62.4,False,0DTE (same-day expiry)
Friday,2024-10-04,C,AMD241004C00165000,165.0,REAL,3:22–3:27 PM,5.5875,3:55–4:00 PM,5.8125,0.225,1,558.75,22.5,True,0DTE (same-day expiry)
Friday,2024-10-11,C,AMD241011C00165000,165.0,REAL,3:22–3:27 PM,3.444,3:55–4:00 PM,3.038,-0.406,1,344.4,-40.6,False,0DTE (same-day expiry)
Friday,2024-10-18,C,AMD241018C00155000,155.0,REAL,3:22–3:27 PM,1.01,3:55–4:00 PM,0.884,-0.126,1,101.0,-12.6,False,0DTE (same-day expiry)
Friday,2024-10-25,C,AMD241025C00155000,155.0,REAL,3:22–3:27 PM,1.212,3:55–4:00 PM,1.352,0.14,1,121.2,14.0,True,0DTE (same-day expiry)
Friday,2024-11-01,C,AMD241101C00145000,145.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,100,100.0,0.0,False,0DTE (same-day expiry)
Friday,2024-11-08,C,AMD241108C00150000,150.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,100,100.0,0.0,False,0DTE (same-day expiry)
Friday,2024-11-15,C,AMD241115C00135000,135.0,REAL,3:22–3:27 PM,0.116,3:55–4:00 PM,0.118,0.002,9,104.4,1.8,True,0DTE (same-day expiry)
Friday,2024-11-22,C,AMD241122C00140000,140.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,100,100.0,0.0,False,0DTE (same-day expiry)
Friday,2024-11-29,C,AMD241129C00135000,135.0,REAL,3:22–3:27 PM,,3:55–4:00 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-12-06,C,AMD241206C00140000,140.0,REAL,3:22–3:27 PM,0.016,3:55–4:00 PM,0.01,-0.006,63,100.8,-37.8,False,0DTE (same-day expiry)
Friday,2024-12-13,C,AMD241213C00130000,130.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,101,101.0,0.0,False,0DTE (same-day expiry)
Friday,2024-12-20,C,AMD241220C00120000,120.0,REAL,3:22–3:27 PM,0.104,3:55–4:00 PM,0.01,-0.094,10,104.0,-94.0,False,0DTE (same-day expiry)
Friday,2024-12-27,C,AMD241227C00125000,125.0,REAL,3:22–3:27 PM,0.376,3:55–4:00 PM,0.198,-0.178,3,112.8,-53.4,False,0DTE (same-day expiry)
Friday,2025-01-03,C,AMD250103C00120000,120.0,REAL,3:22–3:27 PM,5.02,3:55–4:00 PM,5.245,0.225,1,502.0,22.5,True,0DTE (same-day expiry)
Friday,2025-01-10,C,AMD250110C00120000,120.0,REAL,3:22–3:27 PM,,3:55–4:00 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-01-17,C,AMD250117C00120000,120.0,REAL,3:22–3:27 PM,1.264,3:55–4:00 PM,1.444,0.18,1,126.4,18.0,True,0DTE (same-day expiry)
Friday,2025-01-24,C,AMD250124C00125000,125.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,100,100.0,0.0,False,0DTE (same-day expiry)
Friday,2025-01-31,C,AMD250131C00120000,120.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,101,101.0,0.0,False,0DTE (same-day expiry)
Friday,2025-02-07,C,AMD250207C00110000,110.0,REAL,3:22–3:27 PM,0.012,3:55–4:00 PM,0.01,-0.002,84,100.8,-16.8,False,0DTE (same-day expiry)
Friday,2025-02-14,C,AMD250214C00115000,115.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,100,100.0,0.0,False,0DTE (same-day expiry)
Friday,2025-02-21,C,AMD250221C00115000,115.0,REAL,3:22–3:27 PM,,3:55–4:00 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-02-28,C,AMD250228C00100000,100.0,REAL,3:22–3:27 PM,0.17,3:55–4:00 PM,0.048,-0.122,6,102.0,-73.2,False,0DTE (same-day expiry)
Friday,2025-03-07,C,AMD250307C00100000,100.0,REAL,3:22–3:27 PM,0.372,3:55–4:00 PM,0.346,-0.026,3,111.6,-7.8,False,0DTE (same-day expiry)
Friday,2025-03-14,C,AMD250314C00100000,100.0,REAL,3:22–3:27 PM,0.596,3:55–4:00 PM,0.972,0.376,2,119.2,75.2,True,0DTE (same-day expiry)
Friday,2025-03-21,C,AMD250321C00105000,105.0,REAL,3:22–3:27 PM,1.862,3:55–4:00 PM,1.338,-0.524,1,186.2,-52.4,False,0DTE (same-day expiry)
Friday,2025-03-28,C,AMD250328C00105000,105.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,100,100.0,0.0,False,0DTE (same-day expiry)
Friday,2025-04-04,C,AMD250404C00090000,90.0,REAL,3:22–3:27 PM,,3:55–4:00 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-04-11,C,AMD250411C00090000,90.0,REAL,3:22–3:27 PM,3.62,3:55–4:00 PM,3.31,-0.31,1,362.0,-31.0,False,0DTE (same-day expiry)
Friday,2025-04-18,C,,0.0,MISS,3:22–3:27 PM,,3:55–4:00 PM,,,,,,,missing data (entry-day market holiday)
Friday,2025-04-25,C,AMD250425C00095000,95.0,REAL,3:22–3:27 PM,1.308,3:55–4:00 PM,1.592,0.284,1,130.8,28.4,True,0DTE (same-day expiry)
Friday,2025-05-02,C,AMD250502C00100000,100.0,REAL,3:22–3:27 PM,0.024,3:55–4:00 PM,0.01,-0.014,42,100.8,-58.8,False,0DTE (same-day expiry)
Friday,2025-05-09,C,AMD250509C00105000,105.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,101,101.0,0.0,False,0DTE (same-day expiry)
Friday,2025-05-16,C,AMD250516C00120000,120.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,100,100.0,0.0,False,0DTE (same-day expiry)
Friday,2025-05-23,C,AMD250523C00110000,110.0,REAL,3:22–3:27 PM,0.6175,3:55–4:00 PM,0.376,-0.2415,2,123.5,-48.3,False,0DTE (same-day expiry)
Friday,2025-05-30,C,AMD250530C00110000,110.0,REAL,3:22–3:27 PM,1.06,3:55–4:00 PM,0.86,-0.2,1,106.0,-20.0,False,0DTE (same-day expiry)
Friday,2025-06-06,C,AMD250606C00120000,120.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,101,101.0,0.0,False,0DTE (same-day expiry)
Friday,2025-06-13,C,AMD250613C00115000,115.0,REAL,3:22–3:27 PM,0.9767,3:55–4:00 PM,1.145,0.1683,2,195.33,33.67,True,0DTE (same-day expiry)
Friday,2025-06-20,C,AMD250620C00130000,130.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,101,101.0,0.0,False,0DTE (same-day expiry)
Friday,2025-06-27,C,AMD250627C00145000,145.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,101,101.0,0.0,False,0DTE (same-day expiry)
Friday,2025-07-04,C,,0.0,MISS,3:22–3:27 PM,,3:55–4:00 PM,,,,,,,missing data (entry-day market holiday)
Friday,2025-07-11,C,AMD250711C00140000,140.0,REAL,3:22–3:27 PM,6.46,3:55–4:00 PM,6.5175,0.0575,1,646.0,5.75,True,0DTE (same-day expiry)
Friday,2025-07-18,C,AMD250718C00160000,160.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,100,100.0,0.0,False,0DTE (same-day expiry)
Friday,2025-07-25,C,AMD250725C00165000,165.0,REAL,3:22–3:27 PM,1.154,3:55–4:00 PM,1.47,0.316,1,115.4,31.6,True,0DTE (same-day expiry)
Friday,2025-08-01,C,AMD250801C00170000,170.0,REAL,3:22–3:27 PM,1.35,3:55–4:00 PM,1.886,0.536,1,135.0,53.6,True,0DTE (same-day expiry)
Friday,2025-08-08,C,AMD250808C00175000,175.0,REAL,3:22–3:27 PM,0.024,3:55–4:00 PM,0.01,-0.014,42,100.8,-58.8,False,0DTE (same-day expiry)
Friday,2025-08-15,C,AMD250815C00180000,180.0,REAL,3:22–3:27 PM,0.016,3:55–4:00 PM,0.01,-0.006,63,100.8,-37.8,False,0DTE (same-day expiry)
Friday,2025-08-22,C,AMD250822C00160000,160.0,REAL,3:22–3:27 PM,7.265,3:55–4:00 PM,7.7875,0.5225,1,726.5,52.25,True,0DTE (same-day expiry)
Friday,2025-08-29,C,AMD250829C00170000,170.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,101,101.0,0.0,False,0DTE (same-day expiry)
Friday,2025-09-05,C,AMD250905C00155000,155.0,REAL,3:22–3:27 PM,,3:55–4:00 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-09-12,C,AMD250912C00155000,155.0,REAL,3:22–3:27 PM,3.264,3:55–4:00 PM,3.626,0.362,1,326.4,36.2,True,0DTE (same-day expiry)
Friday,2025-09-19,C,AMD250919C00155000,155.0,REAL,3:22–3:27 PM,1.644,3:55–4:00 PM,2.478,0.834,1,164.4,83.4,True,0DTE (same-day expiry)
Friday,2025-09-26,C,AMD250926C00160000,160.0,REAL,3:22–3:27 PM,0.026,3:55–4:00 PM,0.01,-0.016,39,101.4,-62.4,False,0DTE (same-day expiry)
Friday,2025-10-03,C,AMD251003C00170000,170.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,100,100.0,0.0,False,0DTE (same-day expiry)
Friday,2025-10-10,C,AMD251010C00232500,232.5,REAL,3:22–3:27 PM,,3:55–4:00 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-10-17,C,AMD251017C00232500,232.5,REAL,3:22–3:27 PM,1.826,3:55–4:00 PM,0.764,-1.062,1,182.6,-106.2,False,0DTE (same-day expiry)
Friday,2025-10-24,C,AMD251024C00242500,242.5,REAL,3:22–3:27 PM,9.38,3:55–4:00 PM,10.5025,1.1225,1,938.0,112.25,True,0DTE (same-day expiry)
Friday,2025-10-31,C,AMD251031C00260000,260.0,REAL,3:22–3:27 PM,0.09,3:55–4:00 PM,0.01,-0.08,12,108.0,-96.0,False,0DTE (same-day expiry)
Friday,2025-11-07,C,AMD251107C00232500,232.5,REAL,3:22–3:27 PM,0.2,3:55–4:00 PM,0.746,0.546,5,100.0,273.0,True,0DTE (same-day expiry)
Friday,2025-11-14,C,AMD251114C00240000,240.0,REAL,3:22–3:27 PM,8.355,3:55–4:00 PM,6.495,-1.86,1,835.5,-186.0,False,0DTE (same-day expiry)
Friday,2025-11-21,C,AMD251121C00207500,207.5,REAL,3:22–3:27 PM,0.284,3:55–4:00 PM,0.01,-0.274,4,113.6,-109.6,False,0DTE (same-day expiry)
Friday,2025-11-28,C,AMD251128C00215000,215.0,REAL,3:22–3:27 PM,,3:55–4:00 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-12-05,C,AMD251205C00220000,220.0,REAL,3:22–3:27 PM,0.032,3:55–4:00 PM,0.01,-0.022,32,102.4,-70.4,False,0DTE (same-day expiry)
Friday,2025-12-12,C,AMD251212C00220000,220.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,100,100.0,0.0,False,0DTE (same-day expiry)
Friday,2025-12-19,C,AMD251219C00205000,205.0,REAL,3:22–3:27 PM,9.722,3:55–4:00 PM,8.6,-1.122,1,972.2,-112.2,False,0DTE (same-day expiry)
Friday,2025-12-26,C,AMD251226C00215000,215.0,REAL,3:22–3:27 PM,0.194,3:55–4:00 PM,0.18,-0.014,6,116.4,-8.4,False,0DTE (same-day expiry)
Friday,2026-01-02,C,AMD260102C00222500,222.5,REAL,3:22–3:27 PM,2.514,3:55–4:00 PM,0.952,-1.562,1,251.4,-156.2,False,0DTE (same-day expiry)
Friday,2026-01-09,C,AMD260109C00205000,205.0,REAL,3:22–3:27 PM,0.136,3:55–4:00 PM,0.01,-0.126,8,108.8,-100.8,False,0DTE (same-day expiry)
Friday,2026-01-16,C,AMD260116C00232500,232.5,REAL,3:22–3:27 PM,0.422,3:55–4:00 PM,0.068,-0.354,3,126.6,-106.2,False,0DTE (same-day expiry)
Friday,2026-01-23,C,AMD260123C00265000,265.0,REAL,3:22–3:27 PM,0.01,3:55–4:00 PM,0.01,0.0,101,101.0,0.0,False,0DTE (same-day expiry)
Friday,2026-01-30,C,AMD260130C00240000,240.0,REAL,3:22–3:27 PM,0.04,3:55–4:00 PM,0.01,-0.03,26,104.0,-78.0,False,0DTE (same-day expiry)
Friday,2026-02-06,C,AMD260206C00200000,200.0,REAL,3:22–3:27 PM,7.582,3:55–4:00 PM,8.8633,1.2813,1,758.2,128.13,True,0DTE (same-day expiry)
Friday,2026-02-13,C,AMD260213C00207500,207.5,REAL,3:22–3:27 PM,0.4925,3:55–4:00 PM,0.186,-0.3065,3,147.75,-91.95,False,0DTE (same-day expiry)
Friday,2026-02-20,C,AMD260220C00200000,200.0,REAL,3:22–3:27 PM,0.234,3:55–4:00 PM,0.202,-0.032,5,117.0,-16.0,False,0DTE (same-day expiry)
Friday,2026-02-27,C,AMD260227C00200000,200.0,REAL,3:22–3:27 PM,0.39,3:55–4:00 PM,0.454,0.064,3,117.0,19.2,True,0DTE (same-day expiry)
